LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2
LMcMc -> 7/16,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 193/128,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 393/256,thetaPMn -> 147/512,UMcMc -> 7/8,UMcP -> 149/64,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2
LMcMc -> 7/16,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/4,thetaMcMc -> 193/128,thetaMcP -> 5/4,thetaMcPT -> 7/4,thetaMnMc -> 393/256,thetaPMn -> 77/128,UMcMc -> 7/8,UMcP -> 149/64,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2
LMcMc -> 1,LMcP -> 19/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 5/2,thetaPMn -> 105/128,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2
LMcMc -> 1,LMcP -> 19/4,LMcPT -> 1,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 5/2,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 2
LMcMc -> 1,LMcP -> 39/8,LMcPT -> 1,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2
LMcMc -> 1/2,LMcP -> 15/8,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 9/8,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/4,thetaPMn -> 105/128,UMcMc -> 1,UMcP -> 2,UMcPT -> 1,UMnMc -> 2,UMnP -> 7/8,UPMn -> 7/2
LMcMc -> 1/2,LMcP -> 15/8,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/8,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 5/4,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2
LMcMc -> 1/2,LMcP -> 23/8,LMcPT -> 1,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 3/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 7/4,thetaPMn -> 147/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2
LMcMc -> 7/16,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 193/128,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 393/256,thetaPMn -> 77/128,UMcMc -> 7/8,UMcP -> 149/64,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2
LMcMc -> 1/2,LMcP -> 15/8,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/8,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/4,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 2,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 7/2
LMcMc -> 1/2,LMcP -> 15/8,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/8,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/4,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 2,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 7/2
LMcMc -> 1,LMcP -> 39/8,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2
